name,open,pre_close,price,high,low,bid,ask,volume,amount,b1_v,b1_p,b2_v,b2_p,b3_v,b3_p,b4_v,b4_p,b5_v,b5_p,a1_v,a1_p,a2_v,a2_p,a3_v,a3_p,a4_v,a4_p,a5_v,a5_p,date,time,code
宏图高科,11.98,11.99,11.71,12.06,11.5,11.7,11.71,10765006,126337096.0,339,11.7,37,11.69,34,11.68,57,11.67,82,11.66,261,11.71,129,11.72,326,11.73,561,11.74,191,11.75,2017-04-20,14:30:04,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.7,11.71,10768906,126382765.0,339,11.7,37,11.69,34,11.68,57,11.67,82,11.66,222,11.71,129,11.72,326,11.73,561,11.74,191,11.75,2017-04-20,14:30:07,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.7,11.71,10768906,126382765.0,339,11.7,37,11.69,34,11.68,57,11.67,82,11.66,222,11.71,129,11.72,376,11.73,561,11.74,191,11.75,2017-04-20,14:30:10,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.7,11.71,10768906,126382765.0,369,11.7,37,11.69,34,11.68,57,11.67,82,11.66,222,11.71,129,11.72,376,11.73,561,11.74,191,11.75,2017-04-20,14:30:13,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.7,11.71,10770206,126397984.0,365,11.7,37,11.69,34,11.68,57,11.67,78,11.66,213,11.71,129,11.72,376,11.73,561,11.74,191,11.75,2017-04-20,14:30:19,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.7,11.71,10770206,126397984.0,365,11.7,37,11.69,34,11.68,57,11.67,78,11.66,213,11.71,122,11.72,376,11.73,561,11.74,191,11.75,2017-04-20,14:30:22,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.71,11.72,10791506,126647407.0,57,11.71,365,11.7,37,11.69,34,11.68,57,11.67,122,11.72,376,11.73,561,11.74,191,11.75,90,11.76,2017-04-20,14:30:25,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.71,11.72,10793506,126670827.0,37,11.71,365,11.7,37,11.69,34,11.68,57,11.67,122,11.72,376,11.73,561,11.74,191,11.75,90,11.76,2017-04-20,14:30:31,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.71,11.72,10793506,126670827.0,37,11.71,395,11.7,37,11.69,34,11.68,57,11.67,122,11.72,376,11.73,561,11.74,191,11.75,90,11.76,2017-04-20,14:30:34,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.7,11.71,10798906,126734061.0,395,11.7,32,11.69,34,11.68,57,11.67,78,11.66,46,11.71,122,11.72,376,11.73,561,11.74,191,11.75,2017-04-20,14:30:37,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.7,11.71,10800906,126757481.0,395,11.7,32,11.69,34,11.68,57,11.67,78,11.66,26,11.71,122,11.72,376,11.73,561,11.74,191,11.75,2017-04-20,14:30:40,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.7,11.71,10801906,126769191.0,395,11.7,32,11.69,34,11.68,57,11.67,78,11.66,16,11.71,122,11.72,376,11.73,561,11.74,191,11.75,2017-04-20,14:30:43,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.7,11.71,10803106,126783243.0,397,11.7,32,11.69,34,11.68,57,11.67,78,11.66,4,11.71,122,11.72,376,11.73,561,11.74,191,11.75,2017-04-20,14:30:46,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.71,11.72,10803506,126787927.0,44,11.71,397,11.7,32,11.69,34,11.68,57,11.67,122,11.72,376,11.73,561,11.74,191,11.75,90,11.76,2017-04-20,14:30:52,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.71,11.72,10803506,126787927.0,305,11.71,397,11.7,32,11.69,34,11.68,57,11.67,122,11.72,376,11.73,561,11.74,191,11.75,90,11.76,2017-04-20,14:30:55,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.71,11.72,10803506,126787927.0,310,11.71,397,11.7,32,11.69,34,11.68,57,11.67,122,11.72,376,11.73,561,11.74,191,11.75,90,11.76,2017-04-20,14:31:01,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.71,11.72,10803506,126787927.0,410,11.71,397,11.7,32,11.69,34,11.68,57,11.67,122,11.72,376,11.73,561,11.74,191,11.75,90,11.76,2017-04-20,14:31:04,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.72,10805806,126814883.0,410,11.71,397,11.7,32,11.69,34,11.68,45,11.67,99,11.72,376,11.73,561,11.74,191,11.75,90,11.76,2017-04-20,14:31:07,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.72,10805806,126814883.0,410,11.71,397,11.7,32,11.69,34,11.68,45,11.67,99,11.72,376,11.73,541,11.74,191,11.75,90,11.76,2017-04-20,14:31:10,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10815706,126930911.0,101,11.72,410,11.71,397,11.7,22,11.69,34,11.68,376,11.73,541,11.74,191,11.75,90,11.76,6,11.77,2017-04-20,14:31:13,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10818706,126966071.0,71,11.72,415,11.71,397,11.7,22,11.69,34,11.68,376,11.73,541,11.74,191,11.75,90,11.76,6,11.77,2017-04-20,14:31:16,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10818706,126966071.0,71,11.72,410,11.71,397,11.7,22,11.69,34,11.68,376,11.73,541,11.74,191,11.75,90,11.76,6,11.77,2017-04-20,14:31:19,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10819206,126971936.0,71,11.72,405,11.71,397,11.7,22,11.69,34,11.68,371,11.73,541,11.74,191,11.75,90,11.76,6,11.77,2017-04-20,14:31:22,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10819306,126973109.0,75,11.72,405,11.71,407,11.7,22,11.69,34,11.68,370,11.73,541,11.74,191,11.75,90,11.76,6,11.77,2017-04-20,14:31:25,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10822606,127011818.0,77,11.72,405,11.71,377,11.7,22,11.69,34,11.68,337,11.73,541,11.74,191,11.75,90,11.76,6,11.77,2017-04-20,14:31:28,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10822706,127012990.0,76,11.72,405,11.71,385,11.7,22,11.69,34,11.68,337,11.73,541,11.74,191,11.75,90,11.76,6,11.77,2017-04-20,14:31:31,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10822706,127012990.0,76,11.72,405,11.71,385,11.7,12,11.69,34,11.68,337,11.73,541,11.74,191,11.75,90,11.76,6,11.77,2017-04-20,14:31:34,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10823206,127018855.0,91,11.72,405,11.71,383,11.7,12,11.69,34,11.68,332,11.73,541,11.74,191,11.75,90,11.76,6,11.77,2017-04-20,14:31:37,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10824206,127030585.0,95,11.72,405,11.71,383,11.7,12,11.69,34,11.68,322,11.73,541,11.74,191,11.75,90,11.76,6,11.77,2017-04-20,14:31:40,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10824406,127032931.0,95,11.72,405,11.71,383,11.7,12,11.69,34,11.68,320,11.73,541,11.74,191,11.75,90,11.76,6,11.77,2017-04-20,14:31:43,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10824406,127032931.0,95,11.72,405,11.71,353,11.7,12,11.69,34,11.68,390,11.73,541,11.74,191,11.75,90,11.76,6,11.77,2017-04-20,14:31:46,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10824406,127032931.0,95,11.72,299,11.71,353,11.7,12,11.69,34,11.68,390,11.73,541,11.74,181,11.75,90,11.76,6,11.77,2017-04-20,14:31:49,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10826506,127057564.0,95,11.72,299,11.71,353,11.7,12,11.69,34,11.68,369,11.73,541,11.74,181,11.75,90,11.76,6,11.77,2017-04-20,14:31:55,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10826506,127057564.0,115,11.72,235,11.71,353,11.7,12,11.69,34,11.68,369,11.73,541,11.74,181,11.75,90,11.76,6,11.77,2017-04-20,14:31:58,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10829006,127086869.0,155,11.72,235,11.71,353,11.7,12,11.69,34,11.68,364,11.73,541,11.74,176,11.75,90,11.76,6,11.77,2017-04-20,14:32:04,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10829506,127092734.0,155,11.72,235,11.71,353,11.7,12,11.69,34,11.68,359,11.73,551,11.74,176,11.75,90,11.76,6,11.77,2017-04-20,14:32:07,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10836406,127173671.0,155,11.72,235,11.71,353,11.7,12,11.69,34,11.68,310,11.73,551,11.74,176,11.75,90,11.76,6,11.77,2017-04-20,14:32:10,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10838106,127193612.0,155,11.72,235,11.71,353,11.7,12,11.69,34,11.68,293,11.73,551,11.74,176,11.75,90,11.76,6,11.77,2017-04-20,14:32:19,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10838306,127195956.0,155,11.72,235,11.71,353,11.7,12,11.69,34,11.68,293,11.73,551,11.74,176,11.75,90,11.76,6,11.77,2017-04-20,14:32:22,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10838606,127199475.0,155,11.72,235,11.71,353,11.7,12,11.69,34,11.68,290,11.73,551,11.74,176,11.75,90,11.76,6,11.77,2017-04-20,14:32:25,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10838906,127202994.0,155,11.72,235,11.71,353,11.7,12,11.69,34,11.68,287,11.73,551,11.74,176,11.75,90,11.76,6,11.77,2017-04-20,14:32:28,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10845106,127275685.0,120,11.72,235,11.71,353,11.7,12,11.69,34,11.68,260,11.73,551,11.74,176,11.75,90,11.76,6,11.77,2017-04-20,14:32:31,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10847206,127300318.0,120,11.72,235,11.71,353,11.7,12,11.69,34,11.68,242,11.73,551,11.74,176,11.75,90,11.76,6,11.77,2017-04-20,14:32:34,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10847706,127306183.0,120,11.72,229,11.71,353,11.7,12,11.69,34,11.68,237,11.73,551,11.74,176,11.75,90,11.76,6,11.77,2017-04-20,14:32:37,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10848706,127317913.0,120,11.72,229,11.71,353,11.7,12,11.69,34,11.68,227,11.73,551,11.74,176,11.75,90,11.76,6,11.77,2017-04-20,14:32:40,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10849406,127326124.0,120,11.72,229,11.71,353,11.7,12,11.69,34,11.68,220,11.73,551,11.74,176,11.75,90,11.76,3,11.77,2017-04-20,14:32:43,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.73,10862406,127478484.0,229,11.71,353,11.7,12,11.69,34,11.68,43,11.67,220,11.73,551,11.74,176,11.75,90,11.76,3,11.77,2017-04-20,14:32:49,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.73,10862406,127478484.0,229,11.71,353,11.7,12,11.69,34,11.68,43,11.67,220,11.73,554,11.74,176,11.75,90,11.76,3,11.77,2017-04-20,14:32:52,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.72,10862406,127478484.0,229,11.71,353,11.7,12,11.69,34,11.68,43,11.67,3,11.72,220,11.73,554,11.74,176,11.75,90,11.76,2017-04-20,14:32:55,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.72,10862406,127478484.0,229,11.71,349,11.7,12,11.69,34,11.68,43,11.67,3,11.72,220,11.73,554,11.74,176,11.75,90,11.76,2017-04-20,14:33:01,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10862706,127482000.0,6,11.72,229,11.71,349,11.7,12,11.69,34,11.68,220,11.73,554,11.74,176,11.75,90,11.76,3,11.77,2017-04-20,14:33:04,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.71,11.72,10863606,127492545.0,226,11.71,349,11.7,12,11.69,34,11.68,43,11.67,6,11.72,220,11.73,554,11.74,176,11.75,90,11.76,2017-04-20,14:33:07,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.71,11.73,10863606,127492545.0,226,11.71,349,11.7,12,11.69,34,11.68,43,11.67,220,11.73,554,11.74,176,11.75,90,11.76,3,11.77,2017-04-20,14:33:10,600122
宏图高科,11.98,11.99,11.71,12.06,11.5,11.71,11.72,10864106,127498400.0,221,11.71,349,11.7,12,11.69,34,11.68,43,11.67,100,11.72,220,11.73,554,11.74,176,11.75,90,11.76,2017-04-20,14:33:13,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.72,10864606,127504260.0,226,11.71,349,11.7,12,11.69,34,11.68,43,11.67,95,11.72,241,11.73,554,11.74,176,11.75,90,11.76,2017-04-20,14:33:19,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.72,10864606,127504260.0,226,11.71,351,11.7,12,11.69,34,11.68,43,11.67,95,11.72,241,11.73,554,11.74,176,11.75,90,11.76,2017-04-20,14:33:22,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.72,10864606,127504260.0,226,11.71,356,11.7,12,11.69,34,11.68,43,11.67,105,11.72,241,11.73,554,11.74,176,11.75,90,11.76,2017-04-20,14:33:25,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.72,10864606,127504260.0,226,11.71,356,11.7,12,11.69,34,11.68,43,11.67,111,11.72,241,11.73,554,11.74,176,11.75,90,11.76,2017-04-20,14:33:28,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.72,10868806,127553484.0,226,11.71,356,11.7,12,11.69,34,11.68,43,11.67,69,11.72,241,11.73,554,11.74,176,11.75,90,11.76,2017-04-20,14:33:34,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.71,11.72,10868806,127553484.0,226,11.71,356,11.7,12,11.69,34,11.68,43,11.67,69,11.72,241,11.73,554,11.74,176,11.75,90,11.76,2017-04-20,14:33:40,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10875706,127634352.0,331,11.72,231,11.71,356,11.7,12,11.69,34,11.68,251,11.73,554,11.74,176,11.75,90,11.76,3,11.77,2017-04-20,14:33:46,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10875706,127634352.0,361,11.72,231,11.71,356,11.7,12,11.69,34,11.68,251,11.73,554,11.74,176,11.75,90,11.76,3,11.77,2017-04-20,14:33:49,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10875706,127634352.0,381,11.72,231,11.71,356,11.7,12,11.69,34,11.68,251,11.73,554,11.74,176,11.75,90,11.76,3,11.77,2017-04-20,14:33:52,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10875706,127634352.0,387,11.72,251,11.71,356,11.7,12,11.69,34,11.68,251,11.73,554,11.74,176,11.75,190,11.76,3,11.77,2017-04-20,14:33:58,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10876706,127646072.0,377,11.72,251,11.71,356,11.7,12,11.69,34,11.68,251,11.73,554,11.74,176,11.75,190,11.76,3,11.77,2017-04-20,14:34:07,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10876706,127646072.0,377,11.72,251,11.71,356,11.7,12,11.69,34,11.68,251,11.73,554,11.74,176,11.75,190,11.76,3,11.77,2017-04-20,14:34:10,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10877206,127651937.0,377,11.72,281,11.71,356,11.7,12,11.69,34,11.68,246,11.73,554,11.74,176,11.75,190,11.76,3,11.77,2017-04-20,14:34:16,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10878206,127663661.0,371,11.72,281,11.71,356,11.7,12,11.69,34,11.68,242,11.73,554,11.74,176,11.75,190,11.76,3,11.77,2017-04-20,14:34:28,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10878206,127663661.0,371,11.72,281,11.71,356,11.7,12,11.69,34,11.68,244,11.73,554,11.74,176,11.75,190,11.76,3,11.77,2017-04-20,14:34:31,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10881206,127698821.0,341,11.72,281,11.71,356,11.7,12,11.69,34,11.68,244,11.73,554,11.74,176,11.75,190,11.76,3,11.77,2017-04-20,14:34:34,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10881906,127707025.0,334,11.72,281,11.71,356,11.7,12,11.69,34,11.68,274,11.73,554,11.74,176,11.75,190,11.76,3,11.77,2017-04-20,14:34:37,600122
宏图高科,11.98,11.99,11.72,12.06,11.5,11.72,11.73,10881906,127707025.0,304,11.72,281,11.71,356,11.7,12,11.69,34,11.68,274,11.73,554,11.74,181,11.75,190,11.76,3,11.77,2017-04-20,14:34:40,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10882106,127709371.0,304,11.72,281,11.71,356,11.7,12,11.69,34,11.68,272,11.73,554,11.74,181,11.75,190,11.76,103,11.77,2017-04-20,14:34:43,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10882106,127709371.0,304,11.72,281,11.71,356,11.7,22,11.69,34,11.68,272,11.73,554,11.74,181,11.75,190,11.76,103,11.77,2017-04-20,14:34:49,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.72,11.73,10885206,127745734.0,304,11.72,281,11.71,356,11.7,22,11.69,34,11.68,251,11.73,554,11.74,181,11.75,190,11.76,103,11.77,2017-04-20,14:34:52,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,10910306,128040157.0,560,11.73,304,11.72,291,11.71,356,11.7,22,11.69,554,11.74,181,11.75,190,11.76,103,11.77,52,11.78,2017-04-20,14:35:01,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,10920306,128157457.0,464,11.73,304,11.72,291,11.71,356,11.7,22,11.69,554,11.74,181,11.75,190,11.76,103,11.77,52,11.78,2017-04-20,14:35:04,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,10920406,128158630.0,568,11.73,314,11.72,291,11.71,356,11.7,22,11.69,554,11.74,181,11.75,190,11.76,103,11.77,52,11.78,2017-04-20,14:35:10,600122
宏图高科,11.98,11.99,11.73,12.06,11.5,11.73,11.74,10920406,128158630.0,571,11.73,314,11.72,291,11.71,356,11.7,22,11.69,554,11.74,188,11.75,190,11.76,103,11.77,52,11.78,2017-04-20,14:35:13,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.73,11.74,10971406,128757370.0,571,11.73,314,11.72,291,11.71,356,11.7,22,11.69,44,11.74,188,11.75,190,11.76,103,11.77,52,11.78,2017-04-20,14:35:19,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.73,11.75,10991406,128992326.0,571,11.73,314,11.72,291,11.71,356,11.7,22,11.69,32,11.75,185,11.76,103,11.77,52,11.78,60,11.79,2017-04-20,14:35:22,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,10991406,128992326.0,66,11.74,571,11.73,314,11.72,291,11.71,356,11.7,32,11.75,185,11.76,103,11.77,52,11.78,60,11.79,2017-04-20,14:35:25,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,10991406,128992326.0,72,11.74,552,11.73,314,11.72,291,11.71,356,11.7,32,11.75,185,11.76,103,11.77,52,11.78,60,11.79,2017-04-20,14:35:28,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.74,11.75,10993406,129015806.0,52,11.74,552,11.73,314,11.72,291,11.71,356,11.7,32,11.75,185,11.76,103,11.77,52,11.78,60,11.79,2017-04-20,14:35:31,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.74,11.75,10993406,129015806.0,52,11.74,552,11.73,314,11.72,291,11.71,356,11.7,82,11.75,185,11.76,103,11.77,52,11.78,60,11.79,2017-04-20,14:35:34,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,10994906,129033431.0,52,11.74,569,11.73,314,11.72,291,11.71,356,11.7,72,11.75,185,11.76,103,11.77,44,11.78,60,11.79,2017-04-20,14:35:40,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,10994906,129033431.0,82,11.74,569,11.73,314,11.72,291,11.71,356,11.7,72,11.75,185,11.76,103,11.77,44,11.78,60,11.79,2017-04-20,14:35:46,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,10997906,129068681.0,82,11.74,110,11.73,314,11.72,291,11.71,356,11.7,42,11.75,185,11.76,103,11.77,44,11.78,60,11.79,2017-04-20,14:35:49,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,10999106,129082781.0,82,11.74,110,11.73,314,11.72,291,11.71,356,11.7,30,11.75,185,11.76,103,11.77,44,11.78,60,11.79,2017-04-20,14:35:52,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,10999706,129089831.0,82,11.74,110,11.73,314,11.72,291,11.71,356,11.7,24,11.75,185,11.76,103,11.77,44,11.78,60,11.79,2017-04-20,14:35:55,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11000206,129095706.0,82,11.74,110,11.73,314,11.72,291,11.71,356,11.7,20,11.75,185,11.76,103,11.77,44,11.78,60,11.79,2017-04-20,14:35:58,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11001206,129107456.0,82,11.74,110,11.73,314,11.72,291,11.71,356,11.7,30,11.75,185,11.76,103,11.77,44,11.78,60,11.79,2017-04-20,14:36:01,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11002206,129119206.0,82,11.74,110,11.73,314,11.72,291,11.71,356,11.7,120,11.75,185,11.76,103,11.77,44,11.78,60,11.79,2017-04-20,14:36:04,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11002906,129127431.0,82,11.74,110,11.73,314,11.72,241,11.71,356,11.7,113,11.75,185,11.76,103,11.77,44,11.78,60,11.79,2017-04-20,14:36:10,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11002906,129127431.0,161,11.74,110,11.73,314,11.72,241,11.71,356,11.7,113,11.75,185,11.76,103,11.77,44,11.78,60,11.79,2017-04-20,14:36:16,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11002906,129127431.0,161,11.74,110,11.73,314,11.72,241,11.71,356,11.7,116,11.75,185,11.76,103,11.77,44,11.78,60,11.79,2017-04-20,14:36:19,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.74,11.75,11004906,129150911.0,141,11.74,110,11.73,314,11.72,241,11.71,356,11.7,116,11.75,185,11.76,103,11.77,44,11.78,60,11.79,2017-04-20,14:36:25,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.74,11.75,11004906,129150911.0,145,11.74,110,11.73,314,11.72,241,11.71,356,11.7,116,11.75,191,11.76,108,11.77,44,11.78,60,11.79,2017-04-20,14:36:28,600122
宏图高科,11.98,11.99,11.74,12.06,11.5,11.74,11.75,11004906,129150911.0,145,11.74,110,11.73,314,11.72,241,11.71,356,11.7,116,11.75,191,11.76,108,11.77,47,11.78,60,11.79,2017-04-20,14:36:31,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11009906,129209661.0,145,11.74,110,11.73,314,11.72,241,11.71,356,11.7,66,11.75,191,11.76,108,11.77,47,11.78,60,11.79,2017-04-20,14:36:34,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11011306,129226111.0,145,11.74,110,11.73,314,11.72,241,11.71,356,11.7,57,11.75,191,11.76,108,11.77,47,11.78,80,11.79,2017-04-20,14:36:40,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11011306,129226111.0,145,11.74,109,11.73,314,11.72,241,11.71,356,11.7,59,11.75,191,11.76,108,11.77,47,11.78,80,11.79,2017-04-20,14:36:43,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11011306,129226111.0,231,11.74,109,11.73,314,11.72,241,11.71,356,11.7,59,11.75,191,11.76,108,11.77,47,11.78,80,11.79,2017-04-20,14:36:46,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11012606,129241386.0,231,11.74,109,11.73,314,11.72,241,11.71,356,11.7,46,11.75,191,11.76,108,11.77,47,11.78,80,11.79,2017-04-20,14:36:52,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11014406,129262536.0,231,11.74,109,11.73,314,11.72,241,11.71,356,11.7,38,11.75,191,11.76,108,11.77,47,11.78,80,11.79,2017-04-20,14:36:58,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11014406,129262536.0,231,11.74,109,11.73,322,11.72,241,11.71,356,11.7,38,11.75,191,11.76,108,11.77,47,11.78,80,11.79,2017-04-20,14:37:01,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.74,11.75,11014406,129262536.0,231,11.74,109,11.73,322,11.72,241,11.71,356,11.7,36,11.75,191,11.76,108,11.77,47,11.78,80,11.79,2017-04-20,14:37:04,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.76,11018006,129304836.0,96,11.75,231,11.74,119,11.73,322,11.72,241,11.71,191,11.76,108,11.77,47,11.78,80,11.79,399,11.8,2017-04-20,14:37:10,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.76,11018006,129304836.0,101,11.75,221,11.74,119,11.73,322,11.72,241,11.71,191,11.76,108,11.77,47,11.78,80,11.79,399,11.8,2017-04-20,14:37:13,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11018206,129307188.0,101,11.75,221,11.74,119,11.73,322,11.72,241,11.71,189,11.76,108,11.77,47,11.78,80,11.79,399,11.8,2017-04-20,14:37:16,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11018206,129307188.0,101,11.75,222,11.74,119,11.73,322,11.72,241,11.71,189,11.76,108,11.77,47,11.78,80,11.79,399,11.8,2017-04-20,14:37:19,600122
宏图高科,11.98,11.99,11.76,12.06,11.5,11.75,11.76,11018206,129307188.0,106,11.75,222,11.74,119,11.73,322,11.72,241,11.71,189,11.76,108,11.77,47,11.78,80,11.79,399,11.8,2017-04-20,14:37:22,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.76,11019706,129324813.0,91,11.75,222,11.74,119,11.73,322,11.72,241,11.71,189,11.76,108,11.77,47,11.78,80,11.79,399,11.8,2017-04-20,14:37:25,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.76,11025006,129387138.0,88,11.75,222,11.74,119,11.73,322,11.72,241,11.71,130,11.76,108,11.77,47,11.78,80,11.79,399,11.8,2017-04-20,14:37:28,600122
宏图高科,11.98,11.99,11.75,12.06,11.5,11.75,11.76,11027006,129410638.0,66,11.75,222,11.74,119,11.73,322,11.72,241,11.71,130,11.76,108,11.77,47,11.78,80,11.79,399,11.8,2017-04-20,14:37:31,600122
